genus,RA,Source,SampleID
Brevibacterium,6.803706931684659e-07,woltka,SRR17380244
Actinomadura,6.803706931684659e-07,woltka,SRR17380244
Geofilum,6.479720887318723e-07,woltka,SRR17380244
Ferrimonas,6.479720887318723e-07,woltka,SRR17380244
Aliivibrio,6.479720887318723e-07,woltka,SRR17380244
Lentibacillus,6.479720887318723e-07,woltka,SRR17380244
Ehrlichia,6.479720887318723e-07,woltka,SRR17380244
Borrelia,6.155734842952787e-07,woltka,SRR17380244
Lutispora,6.155734842952787e-07,woltka,SRR17380244
Algoriphagus,6.155734842952787e-07,woltka,SRR17380244
Pelagirhabdus,5.831748798586851e-07,woltka,SRR17380244
Simiduia,5.831748798586851e-07,woltka,SRR17380244
Jeotgalibaca,5.831748798586851e-07,woltka,SRR17380244
Bavariicoccus,5.831748798586851e-07,woltka,SRR17380244
Lentimicrobium,5.831748798586851e-07,woltka,SRR17380244
Glaciecola,5.831748798586851e-07,woltka,SRR17380244
Zooshikella,5.831748798586851e-07,woltka,SRR17380244
Brochothrix,5.831748798586851e-07,woltka,SRR17380244
Acidilobus,5.831748798586851e-07,woltka,SRR17380244
Marichromatium,5.831748798586851e-07,woltka,SRR17380244
Dyella,5.507762754220914e-07,woltka,SRR17380244
Blastococcus,5.507762754220914e-07,woltka,SRR17380244
Synergistes,5.507762754220914e-07,woltka,SRR17380244
Alkaliflexus,5.507762754220914e-07,woltka,SRR17380244
Catenuloplanes,5.507762754220914e-07,woltka,SRR17380244
Sphaerotilus,5.507762754220914e-07,woltka,SRR17380244
Caenispirillum,5.507762754220914e-07,woltka,SRR17380244
Nitrincola,5.183776709854978e-07,woltka,SRR17380244
Geosporobacter,5.183776709854978e-07,woltka,SRR17380244
Eremococcus,5.183776709854978e-07,woltka,SRR17380244
Borreliella,5.183776709854978e-07,woltka,SRR17380244
Halothermothrix,5.183776709854978e-07,woltka,SRR17380244
Anoxybacillus,5.183776709854978e-07,woltka,SRR17380244
Candidatus Hamiltonella,5.183776709854978e-07,woltka,SRR17380244
Albimonas,5.183776709854978e-07,woltka,SRR17380244
Jonquetella,5.183776709854978e-07,woltka,SRR17380244
Edaphobacillus,5.183776709854978e-07,woltka,SRR17380244
Pseudoxanthomonas,5.183776709854978e-07,woltka,SRR17380244
Desulfovibrio,5.183776709854978e-07,woltka,SRR17380244
Archangium,4.859790665489042e-07,woltka,SRR17380244
Colwellia,4.859790665489042e-07,woltka,SRR17380244
Bradyrhizobium,4.859790665489042e-07,woltka,SRR17380244
Acidicaldus,4.859790665489042e-07,woltka,SRR17380244
Thiomargarita,4.859790665489042e-07,woltka,SRR17380244
Thauera,4.859790665489042e-07,woltka,SRR17380244
Rhodospirillum,4.535804621123106e-07,woltka,SRR17380244
Leminorella,4.535804621123106e-07,woltka,SRR17380244
Alishewanella,4.535804621123106e-07,woltka,SRR17380244
Thioalkalimicrobium,4.535804621123106e-07,woltka,SRR17380244
Arcanobacterium,4.535804621123106e-07,woltka,SRR17380244
Aphanizomenon,4.535804621123106e-07,woltka,SRR17380244
Ureibacillus,4.535804621123106e-07,woltka,SRR17380244
Chromobacterium,4.535804621123106e-07,woltka,SRR17380244
Syntrophobotulus,4.535804621123106e-07,woltka,SRR17380244
Psychromonas,4.535804621123106e-07,woltka,SRR17380244
Rhodopirellula,4.535804621123106e-07,woltka,SRR17380244
Aeribacillus,4.21181857675717e-07,woltka,SRR17380244
Saccharopolyspora,4.21181857675717e-07,woltka,SRR17380244
Anaeromassilibacillus,4.21181857675717e-07,woltka,SRR17380244
Fischerella,4.21181857675717e-07,woltka,SRR17380244
Cupriavidus,4.21181857675717e-07,woltka,SRR17380244
Fretibacterium,3.887832532391234e-07,woltka,SRR17380244
Defluviitalea,3.887832532391234e-07,woltka,SRR17380244
Luteipulveratus,3.887832532391234e-07,woltka,SRR17380244
Salibacterium,3.887832532391234e-07,woltka,SRR17380244
Bordetella,3.887832532391234e-07,woltka,SRR17380244
Arcobacter,3.887832532391234e-07,woltka,SRR17380244
Caryophanon,3.887832532391234e-07,woltka,SRR17380244
Desulfomicrobium,3.887832532391234e-07,woltka,SRR17380244
Solitalea,3.887832532391234e-07,woltka,SRR17380244
Grimontia,3.887832532391234e-07,woltka,SRR17380244
Demetria,3.887832532391234e-07,woltka,SRR17380244
Ventosimonas,3.887832532391234e-07,woltka,SRR17380244
Histophilus,3.887832532391234e-07,woltka,SRR17380244
Chitinophaga,3.887832532391234e-07,woltka,SRR17380244
Basfia,3.887832532391234e-07,woltka,SRR17380244
Alcanivorax,3.887832532391234e-07,woltka,SRR17380244
Thermoactinomyces,3.887832532391234e-07,woltka,SRR17380244
Alkalimonas,3.887832532391234e-07,woltka,SRR17380244
Friedmanniella,3.887832532391234e-07,woltka,SRR17380244
Microlunatus,3.887832532391234e-07,woltka,SRR17380244
Trichodesmium,3.887832532391234e-07,woltka,SRR17380244
Tepidanaerobacter,3.887832532391234e-07,woltka,SRR17380244
Microtetraspora,3.563846488025298e-07,woltka,SRR17380244
Deinococcus,3.563846488025298e-07,woltka,SRR17380244
Leifsonia,3.563846488025298e-07,woltka,SRR17380244
Marmoricola,3.563846488025298e-07,woltka,SRR17380244
Rheinheimera,3.563846488025298e-07,woltka,SRR17380244
Candidatus Thiodiazotropha,3.563846488025298e-07,woltka,SRR17380244
Streptacidiphilus,3.563846488025298e-07,woltka,SRR17380244
Kamptonema,3.563846488025298e-07,woltka,SRR17380244
Bartonella,3.563846488025298e-07,woltka,SRR17380244
Candidatus Kuenenia,3.2398604436593615e-07,woltka,SRR17380244
Thermobrachium,3.2398604436593615e-07,woltka,SRR17380244
Globicatella,3.2398604436593615e-07,woltka,SRR17380244
Marinimicrobium,3.2398604436593615e-07,woltka,SRR17380244
Candidatus Arthromitus,3.2398604436593615e-07,woltka,SRR17380244
Fluoribacter,3.2398604436593615e-07,woltka,SRR17380244
Marinilactibacillus,3.2398604436593615e-07,woltka,SRR17380244
Hahella,3.2398604436593615e-07,woltka,SRR17380244
Candidatus Xiphinematobacter,3.2398604436593615e-07,woltka,SRR17380244
Alloiococcus,3.2398604436593615e-07,woltka,SRR17380244
Prolixibacter,3.2398604436593615e-07,woltka,SRR17380244
Cosenzaea,3.2398604436593615e-07,woltka,SRR17380244
Terrimicrobium,3.2398604436593615e-07,woltka,SRR17380244
Couchioplanes,3.2398604436593615e-07,woltka,SRR17380244
Gracilibacter,3.2398604436593615e-07,woltka,SRR17380244
Pasteurella,3.2398604436593615e-07,woltka,SRR17380244
Candidatus Methylomirabilis,3.2398604436593615e-07,woltka,SRR17380244
Alkalibacillus,3.2398604436593615e-07,woltka,SRR17380244
Cylindrospermopsis,3.2398604436593615e-07,woltka,SRR17380244
Chromohalobacter,3.2398604436593615e-07,woltka,SRR17380244
Verminephrobacter,3.2398604436593615e-07,woltka,SRR17380244
Alkanindiges,3.2398604436593615e-07,woltka,SRR17380244
Frondihabitans,3.2398604436593615e-07,woltka,SRR17380244
Oceanicaulis,3.2398604436593615e-07,woltka,SRR17380244
Moraxella,3.2398604436593615e-07,woltka,SRR17380244
Trichococcus,3.2398604436593615e-07,woltka,SRR17380244
Tenuibacillus,3.2398604436593615e-07,woltka,SRR17380244
Nocardioides,2.9158743992934253e-07,woltka,SRR17380244
Gilvimarinus,2.9158743992934253e-07,woltka,SRR17380244
Planomicrobium,2.591888354927489e-07,woltka,SRR17380244
Aurantimonas,2.591888354927489e-07,woltka,SRR17380244
Paucibacter,2.591888354927489e-07,woltka,SRR17380244
Balneatrix,2.591888354927489e-07,woltka,SRR17380244
Saccharomonospora,2.591888354927489e-07,woltka,SRR17380244
Granulicatella,2.591888354927489e-07,woltka,SRR17380244
Salinibacillus,2.591888354927489e-07,woltka,SRR17380244
Kribbia,2.591888354927489e-07,woltka,SRR17380244
Gimesia,2.591888354927489e-07,woltka,SRR17380244
Oceanisphaera,2.591888354927489e-07,woltka,SRR17380244
Dehalobacter,2.591888354927489e-07,woltka,SRR17380244
Natronincola,2.591888354927489e-07,woltka,SRR17380244
Hyphomicrobium,2.591888354927489e-07,woltka,SRR17380244
Arsukibacterium,2.591888354927489e-07,woltka,SRR17380244
Chitinilyticum,2.591888354927489e-07,woltka,SRR17380244
Buchnera,2.591888354927489e-07,woltka,SRR17380244
Candidatus Fukatsuia,2.591888354927489e-07,woltka,SRR17380244
Peptostreptococcus,2.591888354927489e-07,woltka,SRR17380244
Schleiferia,2.591888354927489e-07,woltka,SRR17380244
Sediminibacillus,2.591888354927489e-07,woltka,SRR17380244
Dyadobacter,2.591888354927489e-07,woltka,SRR17380244
Nonomuraea,2.591888354927489e-07,woltka,SRR17380244
Ignavigranum,2.591888354927489e-07,woltka,SRR17380244
Fictibacillus,2.591888354927489e-07,woltka,SRR17380244
Crenobacter,2.591888354927489e-07,woltka,SRR17380244
Viridibacillus,2.591888354927489e-07,woltka,SRR17380244
Thiorhodococcus,2.591888354927489e-07,woltka,SRR17380244
Gemella,2.591888354927489e-07,woltka,SRR17380244
Octadecabacter,2.267902310561553e-07,woltka,SRR17380244
Hydrogenophaga,2.267902310561553e-07,woltka,SRR17380244
Meiothermus,2.267902310561553e-07,woltka,SRR17380244
Stackebrandtia,2.267902310561553e-07,woltka,SRR17380244
Sutterella,2.267902310561553e-07,woltka,SRR17380244
Rubrimonas,2.267902310561553e-07,woltka,SRR17380244
Leptolyngbya,2.267902310561553e-07,woltka,SRR17380244
Xylella,2.267902310561553e-07,woltka,SRR17380244
Proteiniborus,1.943916266195617e-07,woltka,SRR17380244
Humibacter,1.943916266195617e-07,woltka,SRR17380244
Neofamilia,1.943916266195617e-07,woltka,SRR17380244
Alteribacillus,1.943916266195617e-07,woltka,SRR17380244
Blastomonas,1.943916266195617e-07,woltka,SRR17380244
Candidatus Schmidhempelia,1.943916266195617e-07,woltka,SRR17380244
Caenibacillus,1.943916266195617e-07,woltka,SRR17380244
Paucisalibacillus,1.943916266195617e-07,woltka,SRR17380244
Clavibacter,1.943916266195617e-07,woltka,SRR17380244
Sandarakinorhabdus,1.943916266195617e-07,woltka,SRR17380244
Mobilibacterium,1.943916266195617e-07,woltka,SRR17380244
Neptunomonas,1.943916266195617e-07,woltka,SRR17380244
Marinospirillum,1.943916266195617e-07,woltka,SRR17380244
Sphaerimonospora,1.943916266195617e-07,woltka,SRR17380244
Trichormus,1.943916266195617e-07,woltka,SRR17380244
Sphingopyxis,1.943916266195617e-07,woltka,SRR17380244
Perlucidibaca,1.943916266195617e-07,woltka,SRR17380244
Oceanimonas,1.943916266195617e-07,woltka,SRR17380244
Lechevalieria,1.943916266195617e-07,woltka,SRR17380244
Calothrix,1.943916266195617e-07,woltka,SRR17380244
Skermanella,1.943916266195617e-07,woltka,SRR17380244
Formosa,1.943916266195617e-07,woltka,SRR17380244
Hoeflea,1.943916266195617e-07,woltka,SRR17380244
Acetanaerobacterium,1.943916266195617e-07,woltka,SRR17380244
Aeromicrobium,1.943916266195617e-07,woltka,SRR17380244
Candidatus Hepatobacter,1.943916266195617e-07,woltka,SRR17380244
Schlesneria,1.943916266195617e-07,woltka,SRR17380244
Erysipelothrix,1.943916266195617e-07,woltka,SRR17380244
Salinisphaera,1.943916266195617e-07,woltka,SRR17380244
Agromyces,1.943916266195617e-07,woltka,SRR17380244
Caldisalinibacter,1.943916266195617e-07,woltka,SRR17380244
Trueperella,1.943916266195617e-07,woltka,SRR17380244
Anaplasma,1.619930221829681e-07,woltka,SRR17380244
Acidovorax,1.619930221829681e-07,woltka,SRR17380244
Micrococcus,1.619930221829681e-07,woltka,SRR17380244
Inquilinus,1.619930221829681e-07,woltka,SRR17380244
Rhizobium,1.619930221829681e-07,woltka,SRR17380244
Rathayibacter,1.619930221829681e-07,woltka,SRR17380244
Candidatus Jidaibacter,1.619930221829681e-07,woltka,SRR17380244
Ensifer,1.619930221829681e-07,woltka,SRR17380244
Curtobacterium,1.619930221829681e-07,woltka,SRR17380244
Lentzea,1.619930221829681e-07,woltka,SRR17380244
Malonomonas,1.619930221829681e-07,woltka,SRR17380244
Caenimonas,1.619930221829681e-07,woltka,SRR17380244
Cystobacter,1.619930221829681e-07,woltka,SRR17380244
Erythrobacter,1.2959441774637448e-07,woltka,SRR17380244
Sulfuritalea,1.2959441774637448e-07,woltka,SRR17380244
Methanoculleus,1.2959441774637448e-07,woltka,SRR17380244
Necropsobacter,1.2959441774637448e-07,woltka,SRR17380244
Cellulophaga,1.2959441774637448e-07,woltka,SRR17380244
Nitrosomonas,1.2959441774637448e-07,woltka,SRR17380244
Gallaecimonas,1.2959441774637448e-07,woltka,SRR17380244
Kyrpidia,1.2959441774637448e-07,woltka,SRR17380244
Microscilla,1.2959441774637448e-07,woltka,SRR17380244
Desulfopila,1.2959441774637448e-07,woltka,SRR17380244
Terracoccus,1.2959441774637448e-07,woltka,SRR17380244
Caldicoprobacter,1.2959441774637448e-07,woltka,SRR17380244
Synechocystis,1.2959441774637448e-07,woltka,SRR17380244
Caloramator,1.2959441774637448e-07,woltka,SRR17380244
Tindallia,1.2959441774637448e-07,woltka,SRR17380244
Marininema,1.2959441774637448e-07,woltka,SRR17380244
Helcobacillus,1.2959441774637448e-07,woltka,SRR17380244
Frigoribacterium,1.2959441774637448e-07,woltka,SRR17380244
Shimazuella,1.2959441774637448e-07,woltka,SRR17380244
Kosmotoga,1.2959441774637448e-07,woltka,SRR17380244
Rubrobacter,1.2959441774637448e-07,woltka,SRR17380244
Thiocystis,1.2959441774637448e-07,woltka,SRR17380244
Dichelobacter,1.2959441774637448e-07,woltka,SRR17380244
Caldanaerobius,1.2959441774637448e-07,woltka,SRR17380244
Janibacter,1.2959441774637448e-07,woltka,SRR17380244
Lishizhenia,1.2959441774637448e-07,woltka,SRR17380244
Polaromonas,1.2959441774637448e-07,woltka,SRR17380244
Knoellia,1.2959441774637448e-07,woltka,SRR17380244
Amphritea,1.2959441774637448e-07,woltka,SRR17380244
Williamsia,1.2959441774637448e-07,woltka,SRR17380244
Fusobacterium,1.2959441774637448e-07,woltka,SRR17380244
Microvirgula,1.2959441774637448e-07,woltka,SRR17380244
Kushneria,1.2959441774637448e-07,woltka,SRR17380244
Alkalilimnicola,1.2959441774637448e-07,woltka,SRR17380244
Limnothrix,1.2959441774637448e-07,woltka,SRR17380244
Psychroserpens,1.2959441774637448e-07,woltka,SRR17380244
Candidatus Photodesmus,1.2959441774637448e-07,woltka,SRR17380244
Glycomyces,1.2959441774637448e-07,woltka,SRR17380244
Dictyoglomus,1.2959441774637448e-07,woltka,SRR17380244
Halothiobacillus,1.2959441774637448e-07,woltka,SRR17380244
Desulfobulbus,1.2959441774637448e-07,woltka,SRR17380244
Azoarcus,1.2959441774637448e-07,woltka,SRR17380244
Zavarzinella,1.2959441774637448e-07,woltka,SRR17380244
Psychroflexus,1.2959441774637448e-07,woltka,SRR17380244
Polycyclovorans,1.2959441774637448e-07,woltka,SRR17380244
Mogibacterium,1.2959441774637448e-07,woltka,SRR17380244
Nevskia,1.2959441774637448e-07,woltka,SRR17380244
Indibacter,1.2959441774637448e-07,woltka,SRR17380244
Orenia,1.2959441774637448e-07,woltka,SRR17380244
Gayadomonas,1.2959441774637448e-07,woltka,SRR17380244
Pseudogulbenkiania,1.2959441774637448e-07,woltka,SRR17380244
Alkalibacterium,1.2959441774637448e-07,woltka,SRR17380244
Thalassotalea,1.2959441774637448e-07,woltka,SRR17380244
Cohnella,1.2959441774637448e-07,woltka,SRR17380244
Anaerofustis,1.2959441774637448e-07,woltka,SRR17380244
Thorsellia,1.2959441774637448e-07,woltka,SRR17380244
Thermobaculum,1.2959441774637448e-07,woltka,SRR17380244
Streptosporangium,1.2959441774637448e-07,woltka,SRR17380244
Agarivorans,1.2959441774637448e-07,woltka,SRR17380244
Gulosibacter,1.2959441774637448e-07,woltka,SRR17380244
Oceanicola,1.2959441774637448e-07,woltka,SRR17380244
Caldanaerobacter,1.2959441774637448e-07,woltka,SRR17380244
Pseudorhizobium,1.2959441774637448e-07,woltka,SRR17380244
Saccharicrinis,1.2959441774637448e-07,woltka,SRR17380244
Gillisia,1.2959441774637448e-07,woltka,SRR17380244
Ectothiorhodosinus,1.2959441774637448e-07,woltka,SRR17380244
Reinekea,1.2959441774637448e-07,woltka,SRR17380244
Pseudonocardia,1.2959441774637448e-07,woltka,SRR17380244
Cobetia,1.2959441774637448e-07,woltka,SRR17380244
Halotalea,1.2959441774637448e-07,woltka,SRR17380244
Olivibacter,1.2959441774637448e-07,woltka,SRR17380244
Sulfuricurvum,1.2959441774637448e-07,woltka,SRR17380244
Salimicrobium,1.2959441774637448e-07,woltka,SRR17380244
Kordia,1.2959441774637448e-07,woltka,SRR17380244
Nonlabens,1.2959441774637448e-07,woltka,SRR17380244
Niveispirillum,1.2959441774637448e-07,woltka,SRR17380244
Azospirillum,1.2959441774637448e-07,woltka,SRR17380244
Lacimicrobium,1.2959441774637448e-07,woltka,SRR17380244
Oleiagrimonas,1.2959441774637448e-07,woltka,SRR17380244
Solimonas,1.2959441774637448e-07,woltka,SRR17380244
Chthoniobacter,1.2959441774637448e-07,woltka,SRR17380244
Gorillibacterium,1.2959441774637448e-07,woltka,SRR17380244
Catellicoccus,1.2959441774637448e-07,woltka,SRR17380244
Pseudospirillum,1.2959441774637448e-07,woltka,SRR17380244
Herminiimonas,1.2959441774637448e-07,woltka,SRR17380244
Gramella,1.2959441774637448e-07,woltka,SRR17380244
Pelotomaculum,1.2959441774637448e-07,woltka,SRR17380244
Mastigocladus,1.2959441774637448e-07,woltka,SRR17380244
Desulfuribacillus,1.2959441774637448e-07,woltka,SRR17380244
Candidatus Tachikawaea,1.2959441774637448e-07,woltka,SRR17380244
Atopostipes,1.2959441774637448e-07,woltka,SRR17380244
Methylomicrobium,1.2959441774637448e-07,woltka,SRR17380244
Caldimonas,1.2959441774637448e-07,woltka,SRR17380244
Prauserella,9.719581330978085e-08,woltka,SRR17380244
Pyrobaculum,9.719581330978085e-08,woltka,SRR17380244
Frankia,9.719581330978085e-08,woltka,SRR17380244
Defluviimonas,9.719581330978085e-08,woltka,SRR17380244
Formivibrio,9.719581330978085e-08,woltka,SRR17380244
Saprospira,9.719581330978085e-08,woltka,SRR17380244
Leptospira,9.719581330978085e-08,woltka,SRR17380244
Janthinobacterium,9.719581330978085e-08,woltka,SRR17380244
Catenovulum,9.719581330978085e-08,woltka,SRR17380244
Insolitispirillum,9.719581330978085e-08,woltka,SRR17380244
Sphaerisporangium,9.719581330978085e-08,woltka,SRR17380244
Dokdonella,9.719581330978085e-08,woltka,SRR17380244
Acidithiobacillus,9.719581330978085e-08,woltka,SRR17380244
Vulcanisaeta,9.719581330978085e-08,woltka,SRR17380244
Rugamonas,9.719581330978085e-08,woltka,SRR17380244
Sterolibacterium,9.719581330978085e-08,woltka,SRR17380244
Croceicoccus,9.719581330978085e-08,woltka,SRR17380244
Devriesea,9.719581330978085e-08,woltka,SRR17380244
Actinocatenispora,9.719581330978085e-08,woltka,SRR17380244
Caldicellulosiruptor,9.719581330978085e-08,woltka,SRR17380244
Ideonella,9.719581330978085e-08,woltka,SRR17380244
Cyanothece,9.719581330978085e-08,woltka,SRR17380244
Rhizobacter,9.719581330978085e-08,woltka,SRR17380244
Rodentibacter,6.479720887318724e-08,woltka,SRR17380244
Phocaeicola,6.479720887318724e-08,woltka,SRR17380244
Pedosphaera,6.479720887318724e-08,woltka,SRR17380244
Thermincola,6.479720887318724e-08,woltka,SRR17380244
Thiobacimonas,6.479720887318724e-08,woltka,SRR17380244
Ileibacterium,6.479720887318724e-08,woltka,SRR17380244
Chelonobacter,6.479720887318724e-08,woltka,SRR17380244
Branchiibius,6.479720887318724e-08,woltka,SRR17380244
Afipia,6.479720887318724e-08,woltka,SRR17380244
Paeniglutamicibacter,6.479720887318724e-08,woltka,SRR17380244
Roseateles,6.479720887318724e-08,woltka,SRR17380244
Nitratiruptor,6.479720887318724e-08,woltka,SRR17380244
Aquimonas,6.479720887318724e-08,woltka,SRR17380244
Desulfonatronum,6.479720887318724e-08,woltka,SRR17380244
Nitrosococcus,6.479720887318724e-08,woltka,SRR17380244
Lagierella,6.479720887318724e-08,woltka,SRR17380244
Serinicoccus,6.479720887318724e-08,woltka,SRR17380244
Risungbinella,6.479720887318724e-08,woltka,SRR17380244
Leisingera,6.479720887318724e-08,woltka,SRR17380244
Lysinimicrobium,6.479720887318724e-08,woltka,SRR17380244
Ferrimicrobium,6.479720887318724e-08,woltka,SRR17380244
Sulfurihydrogenibium,6.479720887318724e-08,woltka,SRR17380244
Plesiocystis,6.479720887318724e-08,woltka,SRR17380244
Scytonema,6.479720887318724e-08,woltka,SRR17380244
Flexibacter,6.479720887318724e-08,woltka,SRR17380244
Arcticibacter,6.479720887318724e-08,woltka,SRR17380244
Eggerthia,6.479720887318724e-08,woltka,SRR17380244
Limnochorda,6.479720887318724e-08,woltka,SRR17380244
Ruania,6.479720887318724e-08,woltka,SRR17380244
Elusimicrobium,6.479720887318724e-08,woltka,SRR17380244
Geitlerinema,6.479720887318724e-08,woltka,SRR17380244
Flectobacillus,6.479720887318724e-08,woltka,SRR17380244
Anaerosphaera,6.479720887318724e-08,woltka,SRR17380244
Pseudooceanicola,6.479720887318724e-08,woltka,SRR17380244
Hydrogenobaculum,6.479720887318724e-08,woltka,SRR17380244
Rubeoparvulum,6.479720887318724e-08,woltka,SRR17380244
Ferrithrix,6.479720887318724e-08,woltka,SRR17380244
Mobilicoccus,6.479720887318724e-08,woltka,SRR17380244
Roseomonas,6.479720887318724e-08,woltka,SRR17380244
Immundisolibacter,6.479720887318724e-08,woltka,SRR17380244
